updateAt,type,date,name,sheet,unit,housou
2021年04月05日,解除,2021年04月21日,エスラックス静注５０ｍｇ／５．０ｍＬ,注射剤,10瓶,
2021年04月05日,販売中止,2021年04月05日,スクエアキッズ皮下注シリンジ,注射剤,1筒,
2021年04月01日,販売中止,2021年06月01日,アトラント外用液１％,包装小,500ｍＬ,
2021年04月01日,販売中止,2021年10月01日,クリノリル錠１００,ＰＴＰ,100錠,
2021年04月01日,販売中止,2022年02月01日,クリノリル錠１００,ＰＴＰ,1000錠,
2021年04月01日,販売中止,2023年03月01日,クリノリル錠５０,ＰＴＰ,100錠,
2021年04月01日,解除,2021年04月06日,サージカルパック口腔用,調剤用,60ｇ,
2021年04月01日,販売中止,2022年03月31日,ソル・コーテフ静注用１０００ｍｇ,注射剤,1瓶,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬　ｌ－メントール１％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬いちょう葉１０％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬アクリノール０．１％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬アクリルモノマー,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬アミノ安息香酸エチル５％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬コールタール２％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬サリチル酸５％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬チメロサール０．０５％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬テレビン油２０％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬ベルガモット油１０％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬ホルマリン５％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬レゾルシン５％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬ローズ油２０％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬塩酸キニーネ１％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬塩酸ジフェンヒドラミン５％,調剤用,5ｇ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬塩酸プロカイン１％,調剤用,5ｍＬ,
2021年04月01日,販売中止,2021年04月01日,パッチテスト試薬ＭＢＴ１％,調剤用,5ｇ,
2021年04月01日,販売中止,2022年03月31日,フラベリック錠２０ｍｇ,ＰＴＰ,500錠,
2021年04月01日,販売中止,2022年03月31日,フラベリック錠２０ｍｇ,バラ,500錠,
2021年03月31日,解除,2021年04月12日,ビームゲン注０．２５ｍＬ,注射剤,1瓶,
2021年03月29日,解除,2021年03月29日,ステロネマ注腸１．５ｍｇ,包装小,7個,
2021年03月29日,解除,2021年03月29日,ステロネマ注腸１．５ｍｇ,包装小,10個,
2021年03月29日,解除,2021年03月29日,ステロネマ注腸３ｍｇ,包装小,7個,
2021年03月29日,解除,2021年03月29日,ステロネマ注腸３ｍｇ,包装小,10個,
2021年03月29日,解除,2021年04月01日,ロミプレート皮下注２５０μｇ調製用,注射剤,1瓶,
2021年03月26日,解除,2021年03月26日,イソジンガーグル液７％,調剤用,1500ｍＬ,
2021年03月26日,解除,2021年03月31日,タミフルカプセル７５,ＰＴＰ,100カプセル,
2021年03月26日,解除,2021年03月31日,タミフルカプセル７５,ＰＴＰ,10カプセル,
2021年03月25日,販売中止,2021年09月30日,フルツロンカプセル１００,ＰＴＰ,100カプセル,
2021年03月22日,販売中止,2021年09月01日,デルティバ錠５０ｍｇ,ＰＴＰ,60錠,
2021年03月22日,販売中止,2022年02月01日,ハイゼット細粒２０％,バラ,100ｇ,
2021年03月22日,販売中止,2021年12月11日,ミケラン錠５ｍｇ,ＰＴＰ,500錠,
2021年03月22日,販売中止,2022年02月11日,ミケランＬＡカプセル１５ｍｇ,ＰＴＰ,500カプセル,
2021年03月22日,販売中止,2022年07月01日,メプチンミニ錠２５μｇ,ＰＴＰ,500錠,
2021年03月22日,販売中止,2021年10月11日,メプチン錠５０μｇ,ＰＴＰ,500錠,
2021年03月22日,販売中止,2022年05月01日,メプチン顆粒０．０１％,バラ,100ｇ,
2021年03月22日,販売中止,2022年12月21日,ロレルコ錠２５０ｍｇ,ＰＴＰ,500錠,
2021年03月15日,出荷停止,2021年03月15日,アレジオンドライシロップ１％,バラ,100ｇ,
2021年03月15日,出荷停止,2021年03月15日,アレジオンドライシロップ１％,分包,50ｇ,
2021年03月15日,出荷停止,2021年03月15日,アレジオンドライシロップ１％,分包,100ｇ,
2021年03月15日,販売中止,2021年07月01日,ヨードチンキ,調剤用,500ｍＬ,
2021年03月15日,販売中止,2021年09月01日,ロナセンテープ２０ｍｇ,包装小,280枚,
2021年03月15日,販売中止,2021年09月01日,ロナセンテープ３０ｍｇ,包装小,280枚,
2021年03月15日,販売中止,2021年08月01日,流動パラフィン,調剤用,500ｍＬ,
2021年03月15日,販売中止,2021年08月01日,０．０２Ｗ／Ｖ％マスキン水,調剤用,1000ｍＬ,
2021年03月15日,販売中止,2021年09月01日,０．０２Ｗ／Ｖ％マスキン水,調剤用,5000ｍＬ,
2021年03月15日,販売中止,2021年09月01日,０．０５Ｗ／Ｖ％ヂアミトール水,調剤用,1000ｍＬ,
2021年03月15日,販売中止,2021年02月01日,０．０５Ｗ／Ｖ％ヂアミトール水,調剤用,5000ｍＬ,
2021年03月15日,販売中止,2021年09月01日,０．２Ｗ／Ｖ％ヂアミトール水,調剤用,500ｍＬ,
2021年03月15日,販売中止,2021年08月01日,０．２Ｗ／Ｖ％ヂアミトール水,調剤用,1000ｍＬ,
2021年03月11日,販売中止,2021年03月11日,クリアエフシー,包装小,20ｍＬ,
2021年03月10日,出荷調整,2021年03月10日,プレミネント配合錠ＨＤ,ＰＴＰ,100錠,
2021年03月10日,販売中止,2021年06月01日,マルファ配合内服液,調剤用,2100ｍＬ,
2021年03月10日,販売中止,2021年09月01日,マルファ配合内服液,調剤用,3500ｍＬ,
2021年03月10日,販売中止,2021年09月01日,マルファ配合内服液,調剤用,4200ｍＬ,
2021年03月01日,販売中止,2021年03月31日,アモバンテス錠７．５,バラ,1000錠,
2021年03月01日,販売中止,2021年03月31日,アモバンテス錠７．５,ＰＴＰ,100錠,
2021年03月01日,販売中止,2021年03月31日,アモバンテス錠７．５,ＰＴＰ,1000錠,
2021年03月01日,販売中止,2021年03月31日,ケベラＳ注,注射剤,50管,
2021年03月01日,販売中止,2021年03月31日,ケベラＳ注,注射剤,50管,
2021年03月01日,出荷停止,2021年06月09日,ソリューゲンＦ注,注射剤,20袋,
2021年03月01日,出荷停止,2021年04月02日,ソリューゲンＧ注,注射剤,20袋,
2021年03月01日,販売中止,2021年03月31日,フォトフリン静注用７５ｍｇ,注射剤,1瓶,
2021年03月01日,販売中止,2021年03月31日,プラミール錠５ｍｇ,バラ,1000錠,
2021年03月01日,販売中止,2021年03月31日,プラミール錠５ｍｇ,ＰＴＰ,1000錠,
2021年03月01日,販売中止,2021年03月31日,プラミール錠５ｍｇ,ＰＴＰ,100錠,
2021年03月01日,販売中止,2021年03月31日,ユリロシン錠１０,ＰＴＰ,100錠,
2021年03月01日,販売中止,2021年03月31日,ユリロシン錠２０,ＰＴＰ,100錠,
2021年03月01日,販売中止,2021年03月31日,ロンミールカプセル２００ｍｇ,ＰＴＰ,1000カプセル,
2021年03月01日,販売中止,2021年03月31日,ロンミールカプセル２００ｍｇ,バラ,500カプセル,
2021年03月01日,販売中止,2021年03月31日,ロンミールカプセル２００ｍｇ,ＰＴＰ,100カプセル,
2021年02月26日,販売中止,2021年02月28日,アスファネート配合錠Ａ８１,ＰＴＰ,1000錠,
2021年02月26日,販売中止,2021年08月01日,オステン錠２００ｍｇ,ＰＴＰ,100錠,
2021年02月26日,出荷停止,2021年02月26日,トリノシン腸溶錠２０ｍｇ,ＰＴＰ,100錠,
2021年02月26日,出荷停止,2021年02月26日,トリノシン腸溶錠２０ｍｇ,ＰＴＰ,1000錠,
2021年02月26日,出荷停止,2021年02月26日,トリノシン腸溶錠６０ｍｇ,ＰＴＰ,100錠,
2021年02月26日,出荷停止,2021年02月26日,トリノシン腸溶錠６０ｍｇ,ＰＴＰ,1000錠,
2021年02月26日,販売中止,2021年10月01日,ビーセルファ注,注射剤,100管,
2021年02月26日,販売中止,2022年05月01日,ビーセルファ注,注射剤,100管,
2021年02月24日,出荷停止,2021年02月24日,トフラニール錠２５ｍｇ,ＰＴＰ,1000錠,
2021年02月24日,出荷停止,2021年02月24日,トフラニール錠２５ｍｇ,バラ,1000錠,
2021年02月22日,販売中止,2021年02月22日,ケイラーゼＳＡ配合顆粒,バラ,5000ｇ,
2021年02月22日,出荷調整,2021年02月22日,ユベラ錠５０ｍｇ,ＰＴＰ,100錠,
2021年02月22日,出荷調整,2021年02月22日,ユベラ錠５０ｍｇ,ＰＴＰ,210錠,
2021年02月22日,出荷調整,2021年02月22日,ユベラ錠５０ｍｇ,バラ,500錠,
2021年02月22日,出荷調整,2021年02月22日,ユベラ錠５０ｍｇ,ＰＴＰ,1000錠,
2021年02月22日,出荷調整,2021年02月22日,ユベラ錠５０ｍｇ,ＰＴＰ,5040錠,
2021年02月18日,出荷停止,2021年02月24日,トフラニール錠２５ｍｇ,ＰＴＰ,200錠,
2021年02月18日,販売中止,2021年03月31日,ニューモバックスＮＰ,注射剤,1瓶,
2021年02月18日,販売中止,2021年06月01日,レオバクトン配合顆粒分包,分包,210包,
2021年02月18日,販売中止,2021年05月01日,レオバクトン配合顆粒分包,分包,84包,
2021年02月17日,解除,2021年02月18日,スチバーガ錠４０ｍｇ,ＰＴＰ,28錠,
2021年02月17日,販売中止,2021年02月17日,ユベラ軟膏,包装小,280ｇ,
2021年02月15日,販売中止,2021年02月15日,キドニーシンチキット,注射剤,5瓶,
2021年02月12日,解除,2021年02月15日,アミファーゲンＰ注２０ｍＬ,注射剤,50管,
2021年02月12日,販売中止,2022年01月01日,スパカール錠４０ｍｇ,ＰＴＰ,1050錠,
2021年02月12日,販売中止,2022年05月01日,トロノーム配合散,バラ,100ｇ,
2021年02月12日,販売中止,2021年11月01日,トロノーム配合錠,ＰＴＰ,1000錠,
2021年02月12日,販売中止,2021年10月01日,ヒダントール散１０％,バラ,500ｇ,
2021年02月10日,販売中止,2021年06月11日,アシドレス配合内服液,調剤用,3500ｍＬ,
2021年02月10日,解除,2021年02月15日,カプトリル細粒５％,バラ,100ｇ,
2021年02月10日,解除,2021年02月10日,スルバシリン静注用３ｇ,注射剤,10瓶,
2021年02月09日,販売中止,2021年02月19日,アゼプチン錠１ｍｇ,ＰＴＰ,280錠,
2021年02月09日,販売中止,2021年02月19日,アゼプチン錠１ｍｇ,ＰＴＰ,500錠,
2021年02月09日,販売中止,2021年02月19日,アゼプチン錠１ｍｇ,バラ,500錠,
2021年02月09日,販売中止,2021年02月19日,グラケーカプセル１５ｍｇ,ＰＴＰ,2100カプセル,
2021年02月09日,販売中止,2021年02月19日,テオロング錠２００ｍｇ,バラ,500錠,
2021年02月09日,販売中止,2021年04月30日,バファリン配合錠Ａ３３０,ＨＳ,600錠,
2021年02月09日,販売中止,2021年04月30日,バファリン配合錠Ａ３３０,ＨＳ,1000錠,
2021年02月01日,販売中止,2021年03月31日,ジスロマックＳＲ成人用ドライシロップ２ｇ,バラ,1瓶,
2021年02月01日,販売中止,2021年06月01日,ソル・コーテフ静注用５００ｍｇ,注射剤,1瓶,
2021年02月01日,販売中止,2021年06月01日,ソル・メドロール静注用１０００ｍｇ,注射剤,1瓶,
2021年02月01日,販売中止,2021年06月01日,ソル・メドロール静注用１２５ｍｇ,注射剤,1瓶,
2021年02月01日,販売中止,2021年06月01日,ソル・メドロール静注用５００ｍｇ,注射剤,1瓶,
2021年02月01日,解除,2021年02月01日,ナゼア注射液０．３ｍｇ,注射剤,5管,
2021年02月01日,解除,2021年02月18日,ヘモレックス軟膏,包装小,140ｇ,
2021年02月01日,解除,2021年02月18日,ヘモレックス軟膏,包装小,700ｇ,
2021年02月01日,解除,2021年02月01日,ヘモレックス軟膏,包装小,400ｇ,
2021年01月28日,販売中止,2021年07月01日,アレビアチン錠２５ｍｇ,ＰＴＰ,1000錠,
2021年01月28日,販売中止,2021年11月01日,エリスパン錠０．２５ｍｇ,バラ,1000錠,
2021年01月28日,販売中止,2021年08月01日,セタプリル錠２５ｍｇ,ＰＴＰ,500錠,
2021年01月28日,販売中止,2021年08月01日,セタプリル錠２５ｍｇ,ＰＴＰ,1000錠,
2021年01月28日,販売中止,2021年08月01日,ルーラン錠１６ｍｇ,バラ,500錠,
2021年01月28日,販売中止,2021年07月01日,ロナセン錠４ｍｇ,ＰＴＰ,1000錠,
2021年01月28日,販売中止,2022年01月01日,ロナセン錠８ｍｇ,ＰＴＰ,1000錠,
2021年01月27日,出荷調整,2020年05月18日,ベオーバ錠５０ｍｇ,ＰＴＰ,100錠,
2021年01月27日,出荷調整,2021年02月17日,ベオーバ錠５０ｍｇ,ＰＴＰ,100錠,
2021年01月27日,出荷調整,2020年05月18日,ベオーバ錠５０ｍｇ,ＰＴＰ,140錠,
2021年01月27日,出荷調整,2021年02月17日,ベオーバ錠５０ｍｇ,ＰＴＰ,140錠,
2021年01月25日,出荷調整,2021年01月25日,オノンカプセル１１２．５ｍｇ,ＰＴＰ,140カプセル,
2021年01月25日,出荷調整,2021年01月25日,オノンカプセル１１２．５ｍｇ,ＰＴＰ,420カプセル,
2021年01月25日,出荷調整,2021年01月25日,オノンカプセル１１２．５ｍｇ,ＰＴＰ,1400カプセル,
2021年01月25日,出荷調整,2021年01月25日,オノンカプセル１１２．５ｍｇ,バラ,100カプセル,
2021年01月25日,出荷調整,2021年01月25日,オノンカプセル１１２．５ｍｇ,バラ,700カプセル,
2021年01月25日,販売中止,2021年01月25日,ガランターゼ散５０％,分包,500ｇ,
2021年01月25日,解除,2021年01月25日,スルバシリン静注用０．７５ｇ,注射剤,10瓶,
2021年01月25日,解除,2021年01月25日,スルバシリン静注用１．５ｇ,注射剤,10瓶,
2021年01月25日,販売中止,2021年01月25日,ネグミンシュガー軟膏,調剤用,100ｇ,
2021年01月25日,販売中止,2021年01月25日,ネグミンシュガー軟膏,調剤用,500ｇ,
2021年01月25日,販売中止,2021年01月25日,ヒシファーゲン配合静注,注射剤,50管,
2021年01月25日,出荷停止,2021年06月01日,フェルターゼ配合カプセル,ＰＴＰ,500カプセル,
2021年01月25日,出荷停止,2021年06月01日,フェルターゼ配合カプセル,ＰＴＰ,1000カプセル,
2021年01月25日,出荷停止,2021年06月01日,フェルターゼ配合カプセル,バラ,1000カプセル,
2021年01月25日,販売中止,2021年01月25日,ベラチンドライシロップ小児用０．１％,分包,500ｇ,
2021年01月20日,解除,2021年01月20日,エクラープラスター２０μｇ／ｃｍ２,包装小,500ｃｍ,
2021年01月20日,販売中止,2021年07月21日,バレイショデンプン,バラ,500ｇ,
2021年01月20日,販売中止,2021年05月11日,乳糖,バラ,500ｇ,
2021年01月20日,販売中止,2021年08月21日,乳糖,バラ,500ｇ,
2021年01月18日,出荷調整,2021年01月18日,キシロカインゼリー２％,包装小,150ｍＬ,
2021年01月18日,販売中止,2021年08月01日,ゼチーア錠１０ｍｇ,ＰＴＰ,500錠,
